pmid,citation_count,relative_citation_ratio,nih_percentile,openalex_journal_name,openalex_2yr_mean_citedness
37732336,8,0.5545470766131297,31.8,Emerging Microbes & Infections,6.855491329479769
37732118,20,2.4041533879667827,78.6,Frontiers in Endocrinology,4.300598631698974
37731949,23,2.7564187596772776,82.0,PNAS Nexus,6.121087314662273
37731516,7,0.6575357692887951,36.7,Vaccine X,2.304556354916067
37731437,3,0.8015035096591673,42.9,Cureus,1.0330465902748136
37731386,1,0.29058499045486624,18.0,European Journal of Translational Myology,0.6420454545454546
37731377,14,1.3052781527176518,59.6,Expert Opinion on Pharmacotherapy,3.474437627811861
37731320,5,0.4928783637405732,28.7,Journal of Dental Research,5.5
37730947,3,0.40922029924010445,24.4,Scientific Reports,4.5504155853924555
37730740,42,4.974563093426638,92.2,Nature Communications,16.04748384570198
37730373,8,0.6347299001237361,35.6,BMJ,4.057281161758774
37729666,0,0.0,0.0,The Pediatric Infectious Disease Journal,1.6916058394160585
37729625,13,1.8886298990670063,71.7,Journal of Dental Research,5.5
37729011,2,0.6538196235787441,36.5,Neurological Research,1.178714859437751
37727759,13,1.4449550751754092,63.1,Frontiers in Medicine,2.3192314174953648
37727133,4,0.37300971550950285,22.5,Clinical Chemistry and Laboratory Medicine (CCLM),2.8504016064257027
37726611,11,0.8707391830563408,45.6,The International Journal of Cardiovascular Imaging,1.584022038567493
37726605,1,0.12304091841647143,8.6,The International Journal of Cardiovascular Imaging,1.584022038567493
37726174,14,1.9955185412496128,73.4,BMJ Open,2.2642992680943346
37725530,2,0.19034785634187035,12.4,JMIRx Med,1.8206896551724139
37725497,4,0.39818037410583557,23.8,Journal of Insurance Medicine,0.7283950617283951
37725480,13,1.620430361717725,66.9,Journal of the American Geriatrics Society,2.347167325428195
37725432,10,1.975524568282976,73.1,Journal of Medical Internet Research,7.520440707451435
37725376,118,20.554338717938403,99.3,JAMA Network Open,8.62640406216341
37724870,18,1.7556279453117962,69.5,mBio,5.5100257069408745
37724347,7,0.9802840964976589,49.6,Journal of Medical Virology,3.153121319199058
37724290,4,0.5482996267544912,31.5,Frontiers in Cellular and Infection Microbiology,4.283258397249405
37723351,12,0.996204844552267,50.2,Nature Immunology,12.517633674630261
37723341,9,0.6220979317361824,35.0,Nature reviews. Immunology,21.316091954022987
37722791,12,2.386984113523835,78.4,Applied Nursing Research,2.2612244897959184
37721055,3,0.6202144341462101,34.9,Monaldi Archives for Chest Disease,0.6676923076923077
37720384,7,1.1324585988033973,54.6,Therapeutic Advances in Infectious Disease,2.3916666666666666
37720220,20,3.2633388631346114,85.6,Frontiers in Immunology,5.004082326926348
37719983,46,7.350634662451117,95.8,Frontiers in Cardiovascular Medicine,2.22259344330758
37719715,1,0.1780352680753059,11.7,IJID Regions,2.0524475524475525
37719634,1,0.13442186961182878,9.3,Cureus,1.0330465902748136
37719518,6,0.9721664542136127,49.4,Cureus,1.0330465902748136
37719508,2,0.303438381239277,18.7,Cureus,1.0330465902748136
37718435,19,2.6479103778215096,81.1,Journal of Translational Medicine,7.425094645754462
37718344,3,0.8550426872263419,45.0,Journal of the Egyptian Public Health Association,2.6455696202531644
37717649,24,2.1088807404592425,75.0,International Journal of Infectious Diseases,2.258951738453555
37717648,29,1.7515752023864752,69.4,International Journal of Infectious Diseases,2.258951738453555
37716377,14,1.9369070537212443,72.5,Brain Behavior and Immunity,5.274045801526718
37716352,12,1.3029077386416374,59.5,Cell Reports Medicine,10.948364888123924
37715924,6,0.9966195614336445,50.2,Neuroscience Bulletin,3.274193548387097
37715857,9,1.993316572320307,73.4,Internal and Emergency Medicine,1.8207043756670225
37715807,21,3.0724431172865594,84.4,European Archives of Oto-Rhino-Laryngology,2.1115071283095723
37715729,24,2.9994224230073026,83.9,Respirology,2.3752244165170557
37715721,6,1.4530930009414065,63.3,The Journal of Rural Health,1.9557823129251701
37714919,53,6.755038446037395,95.2,Scientific Reports,4.5504155853924555
37713808,25,3.2835423470833236,85.8,EBioMedicine,9.232591529073941
37712369,3,0.47264217737273384,27.7,PubMed,0.5101321945381352
37712155,0,0.0,0.0,PubMed,0.5101321945381352
37711977,3,0.551120792134836,31.6,Rhinology online,0.6153846153846154
37711562,0,0.0,0.0,Frontiers in Cardiovascular Medicine,2.22259344330758
37711269,12,1.7027919270579144,68.5,Cureus,1.0330465902748136
37711259,19,2.8789920876702983,83.0,Aging Medicine,2.7756097560975608
37709339,4,0.47317889929740126,27.7,BMJ Open,2.2642992680943346
37708157,3,0.612364295113617,34.6,PLoS ONE,2.869423026942736
37707699,39,8.332083195503005,96.6,Molecular and Cellular Biochemistry,4.049786628733997
37707639,6,1.1033066751180571,53.7,Clinical Rheumatology,1.9164265129682998
37706263,8,0.9818809989165315,49.7,Reviews in Medical Virology,4.71830985915493
37706098,6,1.9683314608464113,73.0,Annals of Neurosciences,1.627906976744186
37705882,15,2.543007540496395,80.1,Preventive Medicine Reports,2.4326086956521737
37705485,3,0.5306307517740885,30.6,Biomeditsinskaya Khimiya,1.0505050505050506
37705381,0,0.0,0.0,Pediatrics International,0.470404984423676
37705368,2,0.4255001103582779,25.3,Minerva Cardiology and Angiology,2.0531400966183573
37704885,6,1.18339089516114,56.2,Irish Journal of Medical Science (1971 -),1.1928879310344827
37704739,10,1.3381691084930392,60.4,Scientific Reports,4.5504155853924555
37704548,0,0.0,0.0,Trends in Immunology,6.571823204419889
37704072,18,6.203121289778258,,The American Journal of Medicine,1.6954022988505748
37704012,26,3.0164102022906305,84.0,Brain Behavior and Immunity,5.274045801526718
37703951,20,2.296514277926011,77.4,Behavioural Brain Research,2.7147766323024056
37703853,5,1.6345490589468603,67.2,Audiology and Neurotology,1.4330708661417322
37702769,6,0.574260262280296,32.8,European Journal of Pediatrics,2.4442604856512142
37700761,8,1.4426376813701265,63.0,Frontiers in Physiology,3.5826057756883816
37700355,1,0.23444992841578563,14.9,Orphanet Journal of Rare Diseases,2.9036476256022024
37700317,33,3.5546029456566455,87.2,Genome Medicine,10.669879518072289
37699617,0,0.0,0.0,BMJ,4.057281161758774
37699085,1,0.24938186395935183,15.7,The Journal of Infection in Developing Countries,1.5031152647975077
37698811,7,1.1804732647490073,56.1,Endocrine,3.36003861003861
37698705,4,0.7349696252638563,40.1,Molecular and Cellular Pediatrics,1.5405405405405406
37698618,14,2.4850540307895193,79.5,Clinical Research in Cardiology,2.4086378737541527
37698524,2,0.21983545217138994,14.0,ACS Chemical Neuroscience,3.71373679154659
37698148,10,2.2898921253252014,77.3,Journal of Clinical Nursing,3.0985915492957745
37698062,13,1.355490562573172,60.9,Journal of Medical Virology,3.153121319199058
37697012,5,1.2146265509630692,57.1,Clinical Neuroradiology,1.9876160990712075
37696788,8,2.060737338524762,74.4,Journal of Occupational and Environmental Medicine,0.9175257731958762
37695755,23,3.0104700061596295,84.0,PLoS ONE,2.869423026942736
37694571,46,9.517931465243816,97.3,The Neuroscientist,2.5655737704918034
37694114,4,0.44315206678237784,26.2,Frontiers in Neuroscience,3.920157068062827
37693763,8,1.0643977562155513,52.5,Frontiers in Neurology,2.74664076412498
37693339,8,0.9817543601798895,49.7,IDCases,0.7581521739130435
37692801,0,0.0,0.0,Journal of Neurosciences in Rural Practice,0.755700325732899
37692652,5,0.5808579515719403,33.1,Cureus,1.0330465902748136
37691776,11,1.50068957078274,64.3,Frontiers in Pediatrics,1.6751281425433244
37691586,32,2.590106617279318,80.5,Emerging Microbes & Infections,6.855491329479769
37691274,4,0.7887089357076921,42.3,Arthritis Care & Research,2.731023102310231
37691104,6,0.7490685005625428,40.7,Journal of Medical Case Reports,0.9463705308775732
37690503,13,4.75818777048604,,The American Journal of Medicine,1.6954022988505748
37690286,1,0.0989549912619573,7.3,Advances in Biological Regulation,1.8736842105263158
37690207,23,3.6416796310808244,87.7,General Hospital Psychiatry,2.4990253411306043
37689472,1,0.12338768328390629,8.7,CHEST Journal,0.6157635467980296
37689093,42,5.038537338236267,92.4,Autoimmunity Reviews,7.069879518072289
37686834,15,2.330792678249101,77.8,Nutrients,5.556143049413574
37686733,7,1.0757570340659242,52.9,Nutrients,5.556143049413574
37685949,11,1.2771078565737057,58.8,International Journal of Molecular Sciences,6.027680336756171
37685844,14,1.8306971516537525,70.8,International Journal of Molecular Sciences,6.027680336756171
37685544,4,0.7093537763465892,39.0,Journal of Clinical Medicine,3.3100320659642692
37685364,1,0.4254566536942847,25.3,Diagnostics,3.4673632452366316
37683768,4,0.6076519026203355,34.4,Diabetes Research and Clinical Practice,2.298514614278869
37683237,2,0.291805974813699,18.0,Journal of Clinical Psychopharmacology,1.6650246305418719
37682916,2,0.15638734077743696,10.5,PLoS ONE,2.869423026942736
37682908,6,1.1052290348120348,53.8,PLoS ONE,2.869423026942736
37682591,0,0.0,0.0,Psychiatry and Clinical Neurosciences,2.294840294840295
37682410,2,0.2738342180793559,17.1,Sports Medicine,7.601102941176471
37682409,1,0.14817512351815337,10.1,Sports Medicine,7.601102941176471
37682331,14,3.7606028603691275,88.2,European Archives of Psychiatry and Clinical Neuroscience,2.8945518453427064
37681886,5,0.5198613405238444,30.1,Cells,5.838538709066818
37681837,5,0.9364338150132078,48.1,International Journal of Environmental Research and Public Health,3.0744777475022707
37681818,4,0.5115272152738155,29.7,International Journal of Environmental Research and Public Health,3.0744777475022707
37681523,1,0.07380826491423931,5.9,Brain,7.783422459893048
37681420,1,0.3001263415311442,18.5,Acta Neuropsychiatrica,2.372670807453416
37680987,11,1.1544174026290324,55.3,Molecular Therapy — Nucleic Acids,4.587740384615385
37680625,15,1.3223245338704723,60.0,Frontiers in Immunology,5.004082326926348
37680283,2,0.27110344471416375,16.9,Journal of Current Ophthalmology,0.815068493150685
37678897,17,2.213861829972939,76.4,BMJ,4.057281161758774
37678891,3,0.6231777855349298,35.1,Heart,2.5519765739385067
37678512,15,1.8743928178847507,71.5,Infectious Diseases Now,2.01
37676246,5,1.1741923777108378,55.9,International Forum of Allergy & Rhinology,1.7806563039723662
37675987,3,0.49288170928380465,28.7,Current Medical Research and Opinion,2.8528864059590315
37675960,0,0.0,0.0,Annals of Pharmacotherapy,1.6235955056179776
37675861,2,0.2309333999625497,14.7,Journal of Medical Virology,3.153121319199058
37675689,4,0.41854171737355,24.9,International Journal of Microbiology Research,7.1875
37675472,49,6.291576276542975,94.6,Journal of Applied Physiology,2.9045454545454548
37674565,18,2.1221813325257086,75.2,IJID Regions,2.0524475524475525
37674269,3,2.5768532903976,80.4,Clinical and Experimental Optometry,1.2067307692307692
37673690,4,0.4932309268639754,28.8,Annals of Geriatric Medicine and Research,2.4522292993630574
37672869,30,3.796652647174181,88.4,EBioMedicine,9.232591529073941
37672567,17,1.4693653353348854,63.6,Science Translational Medicine,14.549938347718866
37672298,2,0.12634001017743163,8.8,JAMA,8.290889603429797
37671223,1,0.3615913089536588,21.9,Cureus,1.0330465902748136
37671070,1,0.1391802342841712,9.5,Frontiers in Rehabilitation Sciences,2.151624548736462
37670400,11,1.69953380745,68.4,Bioelectronic Medicine,7.36
37670171,17,2.399050746822993,78.6,European Archives of Oto-Rhino-Laryngology,2.1115071283095723
37669692,2,0.2490359826543989,15.7,Open Biology,3.9702970297029703
37669253,3,0.5841672752607987,33.2,PLoS ONE,2.869423026942736
37668317,48,5.230731231455794,92.8,Gut Microbes,14.781620553359684
37667959,4,0.6174107634246357,34.8,PubMed,0.5101321945381352
37667865,11,1.6049328614753449,66.6,European Journal of Translational Myology,0.6420454545454546
37667630,3,0.8032693740641899,42.9,Psychological Medicine,4.435016111707841
37667487,5,1.399253603289349,62.0,Child Neuropsychology,1.5679012345679013
37667413,1,0.14492517497183519,9.9,Physiological Reports,2.0295639320029566
37667052,232,24.240764815961246,99.5,Nature Immunology,12.517633674630261
37665981,31,4.805808959669936,91.8,The Journal of Infectious Diseases,3.622584541062802
37665556,26,4.026232812454467,89.3,Aging Clinical and Experimental Research,5.151238591916558
37665505,3,0.3051152761745064,18.8,Journal of Epidemiology and Global Health,4.3892944038929445
37665495,11,1.5047889891886361,64.4,Current Neurology and Neuroscience Reports,5.564705882352941
37665487,5,0.7708880706285566,41.6,The International Journal of Cardiovascular Imaging,1.584022038567493
37665334,15,2.7308233576879135,81.8,JMIR Human Factors,3.6929133858267718
37663849,3,0.7442443286161955,40.5,Frontiers in Public Health,3.205230031470103
37663731,13,2.8796831384908144,83.0,Annals of Medicine and Surgery,1.627920392269974
37663602,1,0.28281164728961145,17.5,Frontiers in Psychiatry,3.1520847573479154
37663156,4,0.795827743933993,42.6,Journal of Frailty Sarcopenia and Falls,1.9565217391304348
37662802,8,1.3264906005396786,60.1,Heliyon,8.08336505519604
37662515,71,10.576433809189632,97.7,EClinicalMedicine,11.039095907147221
37661673,2,2.1541547144847386,75.6,The Turkish Journal of Pediatrics,0.8582089552238806
37660309,18,1.9958109916550586,73.4,The Medical Journal of Australia,2.804321728691477
37659250,15,2.806539321614672,82.4,Clinical Nutrition,5.455301455301456
37658987,3,0.5073359708227794,29.5,The International Journal of Cardiovascular Imaging,1.584022038567493
37658773,31,5.598709693749372,93.5,Physical Therapy,2.8535980148883375
37658771,7,1.2436870843117096,57.9,Physical Therapy,2.8535980148883375
37657964,62,8.715869123801612,96.8,Trends in Cognitive Sciences,9.60093896713615
37657416,0,0.0,0.0,Cell,37.59331880900508
37657370,0,0.0,0.0,Autonomic Neuroscience,2.415
37656699,7,0.8911006126154672,46.4,PLoS ONE,2.869423026942736
37656328,1,0.13337700014880877,9.2,GeroScience,4.808702175543886
37655303,25,3.3810862226900613,86.3,SAGE Open Medicine,2.923774954627949
37655079,0,0.0,0.0,Sultan Qaboos University medical journal,0.611764705882353
37654836,11,1.1690094913979594,55.7,Bioinformation,0.4607159460715946
37654669,73,9.501381477411154,97.3,EClinicalMedicine,11.039095907147221
37654668,88,10.363551448043868,97.6,EClinicalMedicine,11.039095907147221
37654428,5,0.7648155503732575,41.3,Frontiers in Neurology,2.74664076412498
37654323,2,0.45186475004078086,26.6,Journal of Pharmacy And Bioallied Sciences,1.1845699520118125
37654265,1,0.35118158570889146,21.3,Journal of Pharmacy And Bioallied Sciences,1.1845699520118125
37653608,20,2.819485437427487,82.5,Advanced Science,8.3353784926623
37653345,73,7.919696009095987,96.3,Nature Medicine,28.438060094886662
37653091,12,1.270575729160696,58.6,Scientific Reports,4.5504155853924555
37652756,19,4.282663322082819,90.3,European Journal of Internal Medicine,3.3128295254833042
37652474,6,1.2137921225777049,57.1,In Vivo,1.5605095541401275
37652352,3,0.48857920350552997,28.5,Neuroscience Letters,1.883408071748879
37652071,34,3.508602851605554,87.0,The Lancet,18.664233576642335
37651035,2,0.2590714652110488,16.2,Internal and Emergency Medicine,1.8207043756670225
37650700,5,0.715794826375019,39.3,Journal of Psychoactive Drugs,2.118556701030928
37650236,3,0.3955539186950024,23.7,The Journal of Infectious Diseases,3.622584541062802
37650075,2,0.2383974213505577,15.1,European Heart Journal - Case Reports,0.565359477124183
37650048,4,0.685957535853325,37.9,Frontiers in Pediatrics,1.6751281425433244
37649833,9,1.0875020404720588,53.2,ACS Applied Nano Materials,6.1135946622185156
37649125,38,4.953377978629298,92.2,European journal of medical research,3.125632911392405
37648954,5,1.828903980882757,,European Archives of Psychiatry and Clinical Neuroscience,2.8945518453427064
37646849,7,1.1976226542356956,56.6,European Archives of Psychiatry and Clinical Neuroscience,2.8945518453427064
37646620,18,2.5026816451327716,79.7,Journal of Cardiopulmonary Rehabilitation and Prevention,1.6201923076923077
37644934,6,1.012512453212969,50.8,Cureus,1.0330465902748136
37644924,6,0.8345930826857161,44.2,Cureus,1.0330465902748136
37644742,1,0.11311931409407865,8.1,Current Topics in Medicinal Chemistry,2.5451197053406998
37644443,0,0.0,0.0,BMC Musculoskeletal Disorders,2.7542799597180263
37644214,5,1.722674824528848,,European Archives of Psychiatry and Clinical Neuroscience,2.8945518453427064
37643641,10,0.7692304080616282,41.5,Journal of The Royal Society Interface,3.7202680067001674
37643476,5,0.5046952280622059,29.3,Acta Médica Portuguesa,0.7289915966386554
37643333,0,0.0,0.0,PubMed,0.5101321945381352
37641707,15,1.2568909692480046,58.3,Medical Hypothesis Discovery & Innovation in Ophthalmology,3.4696969696969697
37640847,1,0.27338568049215034,17.0,Scientific Reports,4.5504155853924555
37640655,12,1.2263599639893494,57.4,Archivos de Bronconeumología,1.60352422907489
37638271,7,0.9517092927649863,48.6,Cureus,1.0330465902748136
37638199,1,0.2632502046954636,16.5,Frontiers in Neurology,2.74664076412498
37638148,2,0.28610269927811843,17.7,Advances in Rehabilitation Science and Practice,1.2777777777777777
37637608,10,1.139183704317231,54.8,Cureus,1.0330465902748136
37637589,2,0.49320525012438127,28.8,Cureus,1.0330465902748136
37635429,3,0.40128142505699643,24.0,Journal of Clinical Neurology,2.5849056603773586
37634619,54,4.864477700763855,91.9,International Journal of Infectious Diseases,2.258951738453555
37633999,14,1.8926012513659929,71.8,Scientific Reports,4.5504155853924555
37633994,6,0.8228050477224751,43.7,Scientific Reports,4.5504155853924555
37633931,4,0.6567220282137489,36.6,European journal of medical research,3.125632911392405
37633573,13,2.8317025840214534,82.6,Journal of Pain,1.0953729933899905
37633421,2,0.28949759456720636,17.9,Respiratory Medicine,2.023481781376518
37632118,2,0.24874301452998457,15.7,Viruses,3.9637342068320076
37631968,13,1.7977723413644162,70.2,Viruses,3.9637342068320076
37631966,2,0.3733975636809844,22.5,Viruses,3.9637342068320076
37631888,1,0.0716895113142054,5.8,Vaccines,3.8970497848801475
37631774,10,2.920118740137719,83.3,Sensors,4.6832629249647955
37630598,2,0.21202215184181575,13.6,Microorganisms,4.493219849971148
37629430,2,0.167113098603064,11.1,Journal of Clinical Medicine,3.3100320659642692
37629267,5,0.64548177238535,36.1,Journal of Clinical Medicine,3.3100320659642692
37629176,8,0.9576687506574076,48.8,International Journal of Molecular Sciences,6.027680336756171
37629143,58,6.627101400564941,95.0,International Journal of Molecular Sciences,6.027680336756171
37628830,11,1.357792744112964,60.9,International Journal of Molecular Sciences,6.027680336756171
37628505,5,0.7819108901586872,42.1,Healthcare,3.1254159201433325
37628475,12,1.8753532439262,71.5,Healthcare,3.1254159201433325
37627961,0,0.0,0.0,Diagnostics,3.4673632452366316
37626992,22,2.758528688977517,82.0,Biology,3.2425704851409702
37626956,22,2.370808862617188,78.2,Biology,3.2425704851409702
37626917,9,0.7345914762864623,40.1,Cells,5.838538709066818
37626797,4,0.4042278902045129,24.1,Biomedicines,4.495383380168607
37626764,5,0.652923095405879,36.5,Biomedicines,4.495383380168607
37626749,6,1.1885226949407977,56.3,Biomedicines,4.495383380168607
37626735,30,4.073515538630337,89.5,Biomedicines,4.495383380168607
37626724,13,2.0183722402854363,73.7,Biomedicines,4.495383380168607
37626710,55,9.260014100091269,97.1,Biomedicines,4.495383380168607
37626685,18,2.9866857450160946,83.8,Biomedicines,4.495383380168607
37626615,7,1.0447096894656747,51.8,Biomedicines,4.495383380168607
37626117,6,1.036972821964544,51.6,Communications Medicine,5.079787234042553
37625374,2,0.2653573262861996,16.6,Respiratory Medicine and Research,0.7684729064039408
37623682,5,0.745753312598622,40.5,Journal of Imaging,3.682495344506518
37623461,13,1.8723348100373398,71.5,Journal of Personalized Medicine,4.33396674584323
37623441,16,2.2673460009586224,77.0,Journal of Personalized Medicine,4.33396674584323
37623362,3,0.388290027938683,23.3,Journal of Cardiovascular Development and Disease,2.1461794019933556
37622495,1,0.3742492717775596,22.5,Wiadomości Lekarskie,0.6092436974789915
37621592,12,1.9586750860692783,72.9,World Journal of Clinical Cases,1.7090570719602978
37621407,6,0.8370404255741425,44.3,Microbiology Insights,3.5
37621387,6,1.1462834281722951,55.1,Health Science Reports,2.399563998754282
37620562,19,2.063172683421606,74.4,Lab Animal,1.1306209850107067
37616171,8,0.921162519136954,47.5,Radiographics,3.2109929078014185
37615735,6,1.8179883515924382,70.6,Quality of Life Research,3.126855600539811
37614444,8,1.0011224219220207,50.4,Frontiers in Public Health,3.205230031470103
37612836,1,0.5163043005760409,29.9,PM&R,0.6422222222222222
37612533,2,0.23845716707003814,15.1,Angiogenesis,7.228395061728395
37612439,13,1.5330664411394814,65.1,Scientific Reports,4.5504155853924555
37612310,28,2.2966252767563944,77.4,Nature Communications,16.04748384570198
37612134,5,0.5166433992023987,29.9,Neurology Neuroimmunology & Neuroinflammation,6.359673024523161
37611206,1,0.3810160079117307,22.9,PM&R,0.6422222222222222
37610793,1,0.097235864240888,7.2,JAMA,8.290889603429797
37609652,3,0.429347698789784,25.5,Frontiers in Neurology,2.74664076412498
37608757,8,1.204153173815964,56.8,European Journal of Public Health,0.41331702202027265
37608216,6,1.5074046575351265,64.5,European Archives of Oto-Rhino-Laryngology,2.1115071283095723
37607170,4,0.5579451450628261,32.0,PLoS ONE,2.869423026942736
37606967,7,1.9308983089975102,72.4,Emerging Microbes & Infections,6.855491329479769
37606895,10,1.2871216001567511,59.1,Current Opinion in Infectious Diseases,3.284313725490196
37606649,9,2.0467601063371936,74.2,Social Psychiatry and Psychiatric Epidemiology,2.6814814814814816
37606473,3,0.5699375046634542,32.6,Diseases,3.4692622950819674
37606433,1,0.11364624213641025,8.1,Antibodies,3.022222222222222
37606391,2,0.2139530061964386,13.7,Neurology International,2.974082073434125
37606034,5,0.7122583974778023,39.1,Emerging Microbes & Infections,6.855491329479769
37605870,7,1.1064960042103005,53.8,Texas Heart Institute Journal,0.6509433962264151
37605390,1,0.11953694065849114,8.4,Current Pediatric Reviews,1.5517241379310345
37605232,15,1.9851971627052594,73.3,BMC Public Health,4.262539623345143
37605079,270,28.11552408738298,99.6,Nature Medicine,28.438060094886662
37604211,5,0.4653955201841569,27.4,Journal of Infection,6.312954876273653
37602620,0,0.0,0.0,Indian Journal of Ophthalmology,1.2827102803738317
37602544,1,0.30069632192231965,18.5,American Journal of Physical Medicine & Rehabilitation,1.4
37602529,16,3.7377045759734373,88.1,Journal of Magnetic Resonance Imaging,2.1809787626962143
37602375,81,9.401863428896409,97.2,Hypertension,3.075334143377886
37602232,8,0.9197156206961646,47.5,Computational and Structural Biotechnology Journal,5.643564356435643
37602130,1,0.3724911335722896,22.5,Cureus,1.0330465902748136
37602118,2,0.695432973462253,38.4,Cureus,1.0330465902748136
37602079,1,0.12089497168774009,8.5,Cureus,1.0330465902748136
37601220,5,0.6064010659158905,34.3,Frontiers in Public Health,3.205230031470103
37599993,6,0.7753144776812112,41.8,Frontiers in Neuroscience,3.920157068062827
37599906,17,2.5327820877052707,80.0,EClinicalMedicine,11.039095907147221
37599653,4,0.45786622214967526,27.0,Health Science Reports,2.399563998754282
37599227,0,0.0,0.0,Internal Medicine Journal,1.1574556830031282
37598150,9,1.0365587134485081,51.6,BMC Public Health,4.262539623345143
37598098,4,0.5027431982009855,29.2,Journal of science and medicine in sport,1.9074778200253486
37597894,2,0.2359148542679367,14.9,Journal of Thrombosis and Haemostasis,3.384419983065199
37597510,231,19.87041570307165,99.3,Cell,37.59331880900508
37597302,33,5.177631235276144,92.7,Sleep Medicine Reviews,7.461077844311378
37596862,5,0.8388273308157952,44.4,Angiology,1.4766355140186915
37596697,1,0.0894141597366776,6.8,BMC Research Notes,1.6751592356687899
37596541,6,0.8699485648353475,45.6,BMC Neurology,2.3224592220828106
37595965,29,3.2065054833014863,85.3,BMJ,4.057281161758774
37595619,7,1.385167949319902,61.6,Die Rehabilitation,0.5443037974683544
37595427,7,0.81629072577058,43.5,Biomedicine & Pharmacotherapy,7.801373783629079
37595172,0,0.0,0.0,PubMed,0.5101321945381352
37594232,11,1.228250030741491,57.5,Epidemiology and Infection,2.487864077669903
37594212,4,0.8979205227409407,46.6,American Journal of Physical Medicine & Rehabilitation,1.4
37593554,0,0.0,0.0,Journal of Indian Society of Periodontology,0.6459143968871596
37592894,4,0.3329688725006826,20.3,Cancer Medicine,3.397818181818182
37592748,5,1.0332417224751593,51.5,Annals of Geriatric Medicine and Research,2.4522292993630574
37589883,3,0.426843802516516,25.3,Journal of NeuroVirology,2.0916030534351147
37588300,3,0.3484296885014787,21.1,Cureus,1.0330465902748136
37588184,5,0.571233248059773,32.6,The Journal of Critical Care Medicine,1.0873015873015872
37587411,5,1.2571234016358444,58.3,BMC Infectious Diseases,2.809686495176849
37587244,23,4.947916213853725,92.2,European Archives of Psychiatry and Clinical Neuroscience,2.8945518453427064
37587175,1,0.18125722580662262,11.9,Scientific Reports,4.5504155853924555
37587039,1,0.149878982928489,10.1,Internal Medicine,0.790303738317757
37586567,19,2.4770283360762027,79.4,Brain Behavior and Immunity,5.274045801526718
37586402,0,,,Klinische Monatsblätter für Augenheilkunde,0.8576158940397351
37586358,7,1.7793433976327344,69.9,Cardiology,1.1979865771812082
37586104,72,18.220563063482658,99.1,Medicine & Science in Sports & Exercise,0.43251116721693533
37586044,1,0.08852486731310694,6.7,PubMed,0.5101321945381352
37585213,2,0.24887313744192746,15.7,JAMA,8.290889603429797
37585198,20,2.5569487616630298,80.2,JAMA Psychiatry,11.901213171577123
37585091,22,2.621714761185261,80.8,ACS Applied Materials & Interfaces,7.729016318834926
37584412,1,0.18649389734195432,12.2,Neuropsychological Rehabilitation,1.4948453608247423
37584410,21,3.3294441507103496,86.0,Biochemical Journal,3.668711656441718
37583962,3,0.3583143406112364,21.7,ERJ Open Research,2.251577287066246
37583958,43,5.95686702222409,94.1,Frontiers in Neurology,2.74664076412498
37583130,3,0.3396405924546321,20.7,Medical Science Monitor,2.3925855513307983
37582798,3,0.3603953537017267,21.8,European journal of medical research,3.125632911392405
37582621,4,0.4925925560614621,28.7,CMAJ Open,0.0
37582084,2,0.3507544849346497,21.3,PLoS ONE,2.869423026942736
37581906,3,0.69716558692484,38.4,Journal of Medical Internet Research,7.520440707451435
37581581,8,0.6951284656413842,38.4,Global Health Action,2.872773536895674
37579755,3,0.5789540367552956,33.0,Die Rehabilitation,0.5443037974683544
37579159,29,3.7412562524703565,88.1,Proceedings of the National Academy of Sciences,7.908110599078341
37578135,13,1.5634898022172308,65.7,International Journal of Rheumatic Diseases,1.056768558951965
37577859,3,0.5425126407068044,31.2,Journal of Cardiovascular Medicine,1.43348623853211
37577106,7,0.9065033062565915,47.0,Therapeutic Advances in Chronic Disease,3.2533333333333334
37575987,1,0.1219955103308765,8.6,Frontiers in Medicine,2.3192314174953648
37575521,4,0.5114584745668501,29.7,Pan African Medical Journal,0.8543046357615894
37575318,8,1.2372299941419855,57.7,Analytical Cellular Pathology,1.488888888888889
37575111,16,2.585838815093224,80.5,Frontiers in Public Health,3.205230031470103
37574890,1,0.12141950184616278,8.6,PubMed,0.5101321945381352
37574496,6,0.845094369645997,44.6,Scientific Reports,4.5504155853924555
37574270,5,0.9526673817287558,48.7,Journal of Epidemiology,1.8461538461538463
37574205,2,0.33690662956383644,20.5,PubMed,0.5101321945381352
37573773,12,2.5147342940002657,79.8,Ophthalmologica,1.7130434782608697
37573677,3,0.31588635254761266,19.4,Social Science & Medicine,3.3419753086419752
37573588,0,0.0,0.0,PubMed,0.5101321945381352
37573554,8,0.8173099555054862,43.5,Journal of Neurology,4.297013274336283
37573421,5,0.6221014848811479,35.0,Trials,2.097718253968254
37573366,25,3.232232827082617,85.4,Scientific Reports,4.5504155853924555
37573078,7,1.066626435918658,52.6,The Lancet,18.664233576642335
37572192,9,1.3812599705233015,61.5,European Radiology,4.401096391046139
37569899,6,0.6388423593549305,35.8,International Journal of Molecular Sciences,6.027680336756171
37569612,6,0.5268309635273668,30.4,International Journal of Molecular Sciences,6.027680336756171
37569053,24,3.924756132390666,88.9,International Journal of Environmental Research and Public Health,3.0744777475022707
37569003,4,0.6018861588399089,34.1,International Journal of Environmental Research and Public Health,3.0744777475022707
37568896,15,2.0755593516713082,74.6,Diagnostics,3.4673632452366316
